water_year,month,day,calendar_year,hour,sme2_dpt_C,smf1_dpt_C,smg1_dpt_C,smg2_dpt_C,smm1_dpt_C,smm2_dpt_C
2009,11,12,2008,02, 2.1, 0.9, 2.4, 2.8,-0.3, 1.2
2009,11,12,2008,03, 2.3, 1.2, 2.8, 2.9,-0.0, 1.2
2009,11,12,2008,04, 3.0, 1.6, 3.2, 3.2, 0.3, 1.7
2009,11,12,2008,05, 3.7, 1.9, 3.4, 4.0, 0.7, 2.6
2009,11,12,2008,06, 3.9, 2.8, 4.1, 4.5, 1.6, 3.0
2009,11,12,2008,07, 4.0, 3.7, 4.5, 4.7, 2.5, 3.2
2009,11,12,2008,08, 3.9, 3.7, 4.4, 4.7, 2.8, 3.0
2009,11,12,2008,09, 3.9, 4.2, 4.9, 4.6, 3.2, 3.0
2009,11,12,2008,10, 4.1, 5.1, 5.4, 4.9, 4.4, 3.2
2009,11,12,2008,11, 4.7, 5.9, 5.8, 5.6, 5.3, 3.8
2009,11,12,2008,12, 5.8, 7.3, 6.9, 6.7, 6.2, 5.1
2009,11,12,2008,13, 7.0, 8.2, 7.7, 7.5, 6.9, 6.1
2009,11,12,2008,14, 7.7, 7.6, 7.0, 7.0, 6.3, 5.5
2009,11,12,2008,15, 6.1, 6.8, 6.0, 6.1, 5.3, 4.4
2009,11,12,2008,16, 5.6, 6.3, 5.6, 5.7, 4.8, 4.1
2009,11,12,2008,17, 4.9, 5.3, 4.9, 4.9, 3.9, 3.3
2009,11,12,2008,18, 4.3, 4.8, 4.4, 4.4, 3.4, 2.8
2009,11,12,2008,19, 4.0, 4.7, 4.3, 4.4, 3.3, 2.8
2009,11,12,2008,20, 3.9, 4.1, 3.8, 4.4, 3.0, 2.9
2009,11,12,2008,21, 3.9, 2.3, 2.0, 4.3, 1.5, 2.8
2009,11,12,2008,22, 3.4, 2.0, 2.0, 4.0, 1.1, 2.4
2009,11,12,2008,23, 3.7, 2.9, 3.5, 4.1, 2.1, 2.6
2009,11,13,2008,00, 3.7, 3.7, 3.6, 4.1, 3.1, 2.6
2009,11,13,2008,01, 3.3, 3.5, 3.5, 3.9, 2.9, 2.2
2009,11,13,2008,02, 3.2, 4.3, 4.1, 3.8, 3.0, 2.2
2009,11,13,2008,03, 3.1, 4.6, 3.9, 3.7, 2.9, 2.0
2009,11,13,2008,04, 2.8, 4.0, 3.4, 3.3, 2.5, 1.7
2009,11,13,2008,05, 2.8, 3.6, 3.2, 3.2, 2.4, 1.6
2009,11,13,2008,06, 3.8, 4.3, 3.9, 4.0, 3.4, 2.5
2009,11,13,2008,07, 4.4, 5.3, 5.0, 4.8, 4.3, 3.4
2009,11,13,2008,08, 4.8, 5.8, 5.7, 5.4, 5.0, 3.8
2009,11,13,2008,09, 5.0, 6.1, 6.0, 5.7, 5.2, 4.0
2009,11,13,2008,10, 5.2, 6.3, 6.3, 5.9, 5.5, 4.3
2009,11,13,2008,11, 5.2, 6.4, 6.4, 5.9, 5.4, 4.2
2009,11,13,2008,12, 4.6, 6.0, 5.8, 5.5, 4.8, 3.7
2009,11,13,2008,13, 5.0, 6.6, 6.0, 5.9, 5.0, 4.0
2009,11,13,2008,14, 3.9, 5.1, 3.9, 4.3, 3.2, 2.3
2009,11,13,2008,15, 1.7, 2.5, 1.5, 2.1, 0.6, 0.0
2009,11,13,2008,16, 0.3, 0.7,-0.4, 0.6,-1.2,-1.8
2009,11,13,2008,17,-2.2,-1.3,-2.3,-1.5,-3.2,-3.7
2009,11,13,2008,18,-3.5,-0.8,-2.8,-2.2,-2.8,-4.5
2009,11,13,2008,19,-4.5,-2.4,-3.7,-3.0,-4.4,-5.2
2009,11,13,2008,20,-5.7,-2.7,-4.0,-4.4,-5.9,-6.5
2009,11,13,2008,21,-6.0,-2.9,-4.7,-5.4,-6.3,-7.0
2009,11,13,2008,22,-5.3,-2.7,-3.6,-4.9,-4.9,-6.4
2009,11,13,2008,23,-4.8,-3.2,-3.6,-4.6,-4.4,-6.0
2009,11,14,2008,00,-5.1,-3.0,-3.7,-4.5,-4.3,-5.8
2009,11,14,2008,01,-6.4,-3.4,-3.9,-4.3,-4.7,-6.5
2009,11,14,2008,02,-5.3,-3.7,-4.3,-4.5,-4.9,-6.2
2009,11,14,2008,03,-6.1,-3.9,-4.6,-5.2,-5.2,-7.1
2009,11,14,2008,04,-6.2,-4.1,-4.9,-6.0,-5.6,-7.6
2009,11,14,2008,05,-6.2,-4.3,-5.0,-5.8,-6.0,-7.5
2009,11,14,2008,06,-6.8,-4.1,-4.8,-6.1,-5.9,-7.7
2009,11,14,2008,07,-9.4,-4.3,-5.0,-7.7,-6.3,-9.5
2009,11,14,2008,08,-11.7,-4.7,-5.2,-9.6,-6.8,-11.6
2009,11,14,2008,09,-11.5,-4.9,-5.9,-9.9,-7.5,-11.7
2009,11,14,2008,10,-11.8,-6.0,-4.2,-6.5,-9.7,-11.2
2009,11,14,2008,11,-5.2,-2.2,-2.9,-2.9,-4.8,-5.3
2009,11,14,2008,12,-4.0,-2.4,-2.9,-2.9,-4.5,-4.3
2009,11,14,2008,13,-4.5,-3.8,-4.5,-4.2,-5.3,-5.6
2009,11,14,2008,14,-5.3,-3.8,-4.7,-4.2,-5.7,-5.9
2009,11,14,2008,15,-5.2,-4.7,-5.8,-5.3,-6.1,-6.5
2009,11,14,2008,16,-5.8,-4.7,-6.1,-5.8,-6.5,-7.0
2009,11,14,2008,17,-5.3,-3.0,-3.9,-5.4,-4.8,-6.5
2009,11,14,2008,18,-5.3,-3.2,-3.2,-5.1,-4.3,-6.5
2009,11,14,2008,19,-6.5,-3.4,-3.6,-5.2,-4.8,-7.9
2009,11,14,2008,20,-8.9,-3.6,-3.8,-5.9,-5.1,-9.0
2009,11,14,2008,21,-13.2,-4.3,-4.2,-8.0,-5.8,-13.5
2009,11,14,2008,22,-17.1,-5.3,-5.0,-11.8,-6.6,-15.7
2009,11,14,2008,23,-23.8,-5.9,-5.7,-15.8,-7.4,-17.5
2009,11,15,2008,00,-23.7,-6.4,-6.5,-17.7,-8.0,-18.9
2009,11,15,2008,01,-24.8,-7.0,-7.2,-17.7,-9.0,-26.6
2009,11,15,2008,02,-26.8,-7.3,-7.3,-19.6,-9.6,-27.3
2009,11,15,2008,03,-27.3,-7.2,-7.4,-19.4,-10.0,-26.7
2009,11,15,2008,04,-22.4,-7.3,-7.4,-17.9,-10.4,-23.6
2009,11,15,2008,05,-21.7,-7.2,-8.9,-17.6,-10.1,-22.0
2009,11,15,2008,06,-20.7,-7.3,-11.2,-16.4,-9.7,-20.8
2009,11,15,2008,07,-21.3,-7.6,-10.4,-17.8,-9.6,-21.8
2009,11,15,2008,08,-16.6,-7.2,-8.2,-16.0,-9.0,-20.0
2009,11,15,2008,09,-10.5,-5.5,-8.9,-13.0,-6.8,-13.6
2009,11,15,2008,10,-13.0,-8.8,-14.4,-14.7,-9.3,-14.6
2009,11,15,2008,11,-9.5,-9.8,-11.9,-10.5,-10.0,-10.8
2009,11,15,2008,12,-7.4,-7.9,-9.8,-7.8,-7.7,-8.3
2009,11,15,2008,13,-4.2,-4.4,-5.2,-4.7,-5.0,-5.5
2009,11,15,2008,14,-2.9,-2.5,-3.6,-3.1,-3.6,-4.2
2009,11,15,2008,15,-3.1,-2.7,-3.8,-3.3,-3.5,-4.1
2009,11,15,2008,16,-3.5,-1.0,-3.5,-3.3,-3.7,-4.3
2009,11,15,2008,17,-3.2, 0.2,-1.1,-2.9,-1.9,-4.1
2009,11,15,2008,18,-2.2,-0.1,-0.6,-1.6,-1.4,-3.1
2009,11,15,2008,19,-2.3,-0.3,-0.4,-1.4,-1.5,-3.2
2009,11,15,2008,20,-2.4,-0.1,-0.4,-1.5,-1.4,-3.5
2009,11,15,2008,21,-2.7,-0.3,-0.6,-2.1,-1.6,-4.4
2009,11,15,2008,22,-3.7,-0.7,-1.7,-2.8,-2.0,-5.2
2009,11,15,2008,23,-5.0,-1.0,-2.1,-3.5,-2.5,-6.0
2009,11,16,2008,00,-6.9,-1.2,-2.1,-4.4,-2.9,-7.0
2009,11,16,2008,01,-7.8,-1.5,-2.2,-6.2,-3.3,-8.4
2009,11,16,2008,02,-7.8,-1.8,-2.6,-6.8,-3.7,-8.9
2009,11,16,2008,03,-8.3,-2.0,-2.8,-7.2,-3.9,-9.0
2009,11,16,2008,04,-7.7,-2.1,-3.0,-7.2,-4.0,-8.6
2009,11,16,2008,05,-7.2,-2.4,-3.2,-6.6,-4.2,-8.1
2009,11,16,2008,06,-6.6,-2.4,-3.2,-5.7,-4.3,-7.7
2009,11,16,2008,07,-6.3,-2.5,-3.0,-5.5,-4.2,-7.4
2009,11,16,2008,08,-6.1,-2.2,-2.5,-5.2,-3.9,-7.2
2009,11,16,2008,09,-5.7,-0.9,-0.9,-4.1,-2.4,-7.0
2009,11,16,2008,10,-5.5,-0.6,-2.3,-5.1,-2.0,-6.6
2009,11,16,2008,11,-4.8,-3.2,-4.3,-4.6,-4.8,-6.0
2009,11,16,2008,12,-4.0,-3.3,-3.4,-4.0,-4.7,-4.9
2009,11,16,2008,13,-4.1,-3.0,-3.2,-3.3,-4.2,-4.9
2009,11,16,2008,14,-4.0,-2.4,-2.8,-3.1,-4.2,-5.0
2009,11,16,2008,15,-4.2,-2.3,-3.1,-3.5,-4.3,-5.2
2009,11,16,2008,16,-4.0, 0.6,-1.5,-3.2,-2.9,-4.6
2009,11,16,2008,17,-3.3, 1.8, 1.9,-2.2,-0.0,-4.2
2009,11,16,2008,18,-3.3, 0.7, 0.9,-1.3,-0.6,-3.6
2009,11,16,2008,19,-1.4, 0.5, 0.5,-0.8,-1.0,-2.3
2009,11,16,2008,20,-1.9, 0.4, 0.1,-1.1,-1.2,-2.9
2009,11,16,2008,21,-1.8, 0.1,-0.2,-1.0,-1.4,-3.2
2009,11,16,2008,22,-2.9,-0.1,-0.3,-1.2,-1.5,-4.0
2009,11,16,2008,23,-3.4,-0.5,-0.7,-2.8,-1.9,-5.8
2009,11,17,2008,00,-5.6,-0.9,-1.1,-4.1,-2.4,-6.9
2009,11,17,2008,01,-7.1,-1.1,-1.6,-5.2,-2.9,-8.4
2009,11,17,2008,02,-7.3,-1.4,-1.9,-5.8,-3.2,-8.4
2009,11,17,2008,03,-7.2,-1.6,-2.2,-5.7,-3.3,-8.1
2009,11,17,2008,04,-6.9,-1.8,-2.2,-6.0,-3.5,-8.1
2009,11,17,2008,05,-7.1,-1.7,-2.6,-6.0,-3.5,-7.8
2009,11,17,2008,06,-7.2,-1.4,-2.5,-6.1,-3.4,-7.9
2009,11,17,2008,07,-6.8,-1.5,-4.4,-5.8,-3.5,-7.6
2009,11,17,2008,08,-7.3,-1.6,-5.0,-6.2,-3.6,-8.3
2009,11,17,2008,09,-6.6,-1.4,-4.9,-5.3,-3.2,-7.6
2009,11,17,2008,10,-5.5,-1.1,-4.4,-4.7,-1.7,-6.8
2009,11,17,2008,11,-3.8,-2.4,-3.6,-3.5,-4.4,-5.4
2009,11,17,2008,12,-4.4,-4.2,-4.1,-4.3,-4.8,-5.5
2009,11,17,2008,13,-6.4,-5.5,-5.0,-5.7,-7.0,-7.7
2009,11,17,2008,14,-5.8,-4.2,-4.1,-4.8,-5.7,-6.6
2009,11,17,2008,15,-4.0,-0.6,-2.0,-3.1,-2.3,-4.7
2009,11,17,2008,16,-3.3, 0.5,-2.1,-2.4,-1.4,-3.8
2009,11,17,2008,17,-3.9, 1.5,-1.4,-3.0, 0.5,-4.5
2009,11,17,2008,18,-3.7, 1.0,-0.7,-3.0,-0.2,-4.5
2009,11,17,2008,19,-4.5, 0.5,-0.7,-3.7,-1.2,-5.2
2009,11,17,2008,20,-4.8, 0.0,-0.5,-3.9,-1.7,-5.5
2009,11,17,2008,21,-5.5,-0.1,-1.1,-4.3,-2.0,-6.1
2009,11,17,2008,22,-6.0,-0.5,-1.3,-4.7,-2.4,-6.6
2009,11,17,2008,23,-5.9,-0.8,-1.6,-4.8,-2.6,-6.6
2009,11,18,2008,00,-6.0,-1.0,-1.7,-5.3,-2.8,-7.0
2009,11,18,2008,01,-6.0,-1.3,-1.9,-5.3,-3.0,-7.0
2009,11,18,2008,02,-6.0,-1.4,-2.0,-5.2,-3.1,-7.1
2009,11,18,2008,03,-5.8,-1.4,-2.0,-5.0,-3.1,-6.9
2009,11,18,2008,04,-5.7,-1.4,-1.9,-5.0,-3.0,-6.8
2009,11,18,2008,05,-5.9,-1.4,-1.9,-5.0,-3.1,-6.9
2009,11,18,2008,06,-6.0,-1.6,-2.0,-4.9,-3.2,-7.0
2009,11,18,2008,07,-5.9,-1.7,-2.1,-5.0,-3.4,-6.9
2009,11,18,2008,08,-5.5,-1.5,-1.8,-4.7,-3.0,-6.5
2009,11,18,2008,09,-4.8,-0.4,-0.0,-3.5,-1.7,-5.7
2009,11,18,2008,10,-4.3, 0.2,-1.6,-3.7, 0.2,-5.3
2009,11,18,2008,11,-4.4,-2.7,-2.7,-3.5,-2.9,-5.3
2009,11,18,2008,12,-3.8,-2.9,-3.4,-3.5,-4.0,-4.8
2009,11,18,2008,13,-3.7,-2.9,-3.2,-3.3,-4.1,-4.9
2009,11,18,2008,14,-3.3,-2.5,-3.0,-3.0,-3.6,-4.3
2009,11,18,2008,15,-3.3,-2.2,-3.6,-3.5,-3.6,-4.6
2009,11,18,2008,16,-3.3, 1.0,-0.9,-3.1,-0.6,-4.5
2009,11,18,2008,17,-2.9, 1.8, 2.1,-2.2, 0.6,-3.8
2009,11,18,2008,18,-3.9, 0.8, 0.7,-1.8,-0.5,-4.5
2009,11,18,2008,19,-4.9,-0.1,-0.3,-3.0,-1.5,-5.7
2009,11,18,2008,20,-5.0,-0.6,-0.8,-3.9,-2.2,-6.0
2009,11,18,2008,21,-5.3,-1.0,-1.3,-4.2,-2.6,-6.2
2009,11,18,2008,22,-5.7,-1.4,-1.7,-4.2,-3.0,-6.7
2009,11,18,2008,23,-5.8,-1.6,-1.9,-4.8,-3.2,-6.8
2009,11,19,2008,00,-5.4,-1.7,-2.1,-4.5,-3.5,-6.5
2009,11,19,2008,01,-5.2,-1.7,-2.1,-4.3,-3.5,-6.3
2009,11,19,2008,02,-5.4,-1.7,-2.1,-3.9,-3.5,-6.4
2009,11,19,2008,03,-5.5,-1.9,-2.3,-4.2,-3.6,-6.5
2009,11,19,2008,04,-5.6,-2.0,-2.4,-4.2,-3.7,-6.6
2009,11,19,2008,05,-5.7,-2.1,-2.5,-4.5,-3.8,-6.7
2009,11,19,2008,06,-5.5,-2.0,-2.5,-4.4,-3.8,-6.6
2009,11,19,2008,07,-5.8,-2.2,-2.7,-4.6,-3.9,-6.8
2009,11,19,2008,08,-5.7,-2.1,-2.3,-4.7,-3.7,-6.9
2009,11,19,2008,09,-5.0,-0.9,-1.0,-3.6,-2.3,-6.4
2009,11,19,2008,10,-5.3, 0.2,-2.0,-4.7,-0.5,-6.5
2009,11,19,2008,11,-4.8,-3.3,-4.2,-4.6,-4.2,-6.1
2009,11,19,2008,12,-4.6,-3.9,-3.9,-4.3,-4.8,-5.6
2009,11,19,2008,13,-5.1,-3.5,-3.8,-4.1,-5.2,-6.0
2009,11,19,2008,14,-6.0,-4.8,-5.0,-5.1,-6.1,-6.8
2009,11,19,2008,15,-5.5,-4.3,-5.0,-4.9,-5.5,-6.4
2009,11,19,2008,16,-5.3,-1.3,-0.3,-4.3,-1.7,-6.1
2009,11,19,2008,17,-4.9, 0.5, 0.4,-2.8,-0.9,-6.2
2009,11,19,2008,18,-4.0,-0.4,-2.4,-2.6,-1.7,-5.3
2009,11,19,2008,19,-3.8,-0.3,-2.4,-2.4,-1.8,-5.0
2009,11,19,2008,20,-4.5,-0.5,-2.9,-3.1,-1.8,-5.9
2009,11,19,2008,21,-5.1,-1.0,-3.8,-3.9,-2.4,-6.3
2009,11,19,2008,22,-4.8,-1.7,-2.8,-4.2,-2.9,-5.9
2009,11,19,2008,23,-3.4,-1.3,-2.1,-2.6,-2.7,-4.2
2009,11,20,2008,00,-3.2,-0.6,-2.4,-2.6,-2.6,-4.2
2009,11,20,2008,01,-4.2,-1.2,-3.0,-3.4,-2.6,-5.2
2009,11,20,2008,02,-4.2,-2.3,-3.6,-3.5,-3.1,-5.4
2009,11,20,2008,03,-3.7,-2.7,-3.3,-3.0,-4.0,-4.8
2009,11,20,2008,04,-3.3,-2.3,-2.7,-2.6,-3.3,-4.4
2009,11,20,2008,05,-4.2,-2.9,-3.2,-3.3,-3.3,-5.3
2009,11,20,2008,06,-5.1,-2.9,-3.7,-3.9,-3.7,-5.8
2009,11,20,2008,07,-5.3,-3.0,-4.0,-4.4,-4.1,-6.2
2009,11,20,2008,08,-5.2,-2.8,-3.8,-4.6,-4.2,-6.4
2009,11,20,2008,09,-5.2,-2.5,-3.8,-4.5,-3.1,-6.0
2009,11,20,2008,10,-4.8,-3.2,-3.8,-4.3,-3.5,-5.7
2009,11,20,2008,11,-4.2,-3.3,-3.2,-3.7,-4.3,-5.2
2009,11,20,2008,12,-4.5,-3.6,-4.0,-4.2,-4.7,-5.6
2009,11,20,2008,13,-4.9,-4.3,-4.7,-4.5,-5.4,-6.2
2009,11,20,2008,14,-5.4,-4.7,-5.4,-5.2,-5.7,-6.7
2009,11,20,2008,15,-5.0,-4.1,-4.6,-4.6,-5.0,-6.0
2009,11,20,2008,16,-1.2,-0.7,-1.0,-1.0,-1.6,-2.3
2009,11,20,2008,17,-3.5,-3.0,-3.4,-3.4,-4.1,-4.7
2009,11,20,2008,18,-4.5,-3.8,-4.1,-4.3,-5.0,-5.6
2009,11,20,2008,19,-4.9,-4.4,-4.8,-4.8,-5.5,-6.1
2009,11,20,2008,20,-5.1,-4.6,-5.0,-5.0,-5.7,-6.4
2009,11,20,2008,21,-5.0,-4.5,-5.0,-4.9,-5.6,-6.3
2009,11,20,2008,22,-4.5,-3.9,-4.3,-4.3,-5.1,-5.8
2009,11,20,2008,23,-4.5,-3.7,-4.1,-4.2,-4.9,-5.7
2009,11,21,2008,00,-4.6,-3.5,-3.7,-3.9,-4.9,-5.6
2009,11,21,2008,01,-5.0,-3.8,-3.9,-4.2,-5.2,-6.0
2009,11,21,2008,02,-5.1,-4.0,-4.1,-4.5,-5.5,-6.2
2009,11,21,2008,03,-5.0,-4.2,-4.3,-4.4,-5.5,-6.2
2009,11,21,2008,04,-5.3,-4.8,-5.1,-4.6,-5.9,-6.4
2009,11,21,2008,05,-6.6,-5.6,-6.0,-5.1,-6.6,-7.1
2009,11,21,2008,06,-6.6,-6.4,-7.0,-5.3,-7.5,-7.3
2009,11,21,2008,07,-6.5,-7.0,-7.6,-5.3,-8.2,-7.4
2009,11,21,2008,08,-7.9,-6.9,-7.6,-6.1,-8.5,-8.2
2009,11,21,2008,09,-7.0,-5.9,-4.7,-5.2,-6.8,-7.2
2009,11,21,2008,10,-6.4,-4.1,-4.5,-5.1,-5.8,-7.3
2009,11,21,2008,11,-9.4,-6.8,-6.5,-9.2,-9.0,-10.5
2009,11,21,2008,12,-10.3,-9.3,-10.0,-10.7,-9.8,-11.5
2009,11,21,2008,13,-10.8,-10.7,-11.1,-10.9,-11.0,-12.0
2009,11,21,2008,14,-9.7,-9.5,-9.7,-9.6,-10.9,-11.0
2009,11,21,2008,15,-8.6,-7.8,-7.6,-7.8,-9.3,-9.4
2009,11,21,2008,16,-9.2,-8.8,-9.5,-9.4,-10.0,-10.5
2009,11,21,2008,17,-11.2,-8.6,-9.2,-10.8,-9.7,-12.2
2009,11,21,2008,18,-10.2,-8.1,-8.3,-9.7,-8.8,-11.4
2009,11,21,2008,19,-10.2,-7.8,-8.5,-9.6,-9.0,-11.5
2009,11,21,2008,20,-11.0,-8.0,-10.3,-10.3,-9.8,-12.4
2009,11,21,2008,21,-11.3,-9.7,-10.8,-10.7,-11.4,-12.5
2009,11,21,2008,22,-11.5,-9.9,-11.1,-11.1,-11.1,-12.7
2009,11,21,2008,23,-11.2,-7.8,-9.2,-10.8,-9.6,-12.3
2009,11,22,2008,00,-10.7,-7.1,-9.1,-10.3,-9.1,-11.8
2009,11,22,2008,01,-9.2,-6.6,-7.5,-9.7,-8.5,-10.7
2009,11,22,2008,02,-8.5,-6.9,-7.4,-8.8,-8.6,-10.1
2009,11,22,2008,03,-7.8,-7.1,-7.2,-8.2,-8.6,-9.5
2009,11,22,2008,04,-7.6,-6.8,-7.1,-7.5,-8.3,-9.1
2009,11,22,2008,05,-7.3,-6.6,-6.9,-7.1,-8.2,-8.8
2009,11,22,2008,06,-7.0,-6.5,-6.7,-6.9,-8.0,-8.5
2009,11,22,2008,07,-6.8,-6.3,-6.5,-6.7,-7.9,-8.2
2009,11,22,2008,08,-6.7,-6.0,-6.1,-6.4,-7.5,-8.1
2009,11,22,2008,09,-6.2,-3.9,-4.2,-6.1,-5.3,-7.7
2009,11,22,2008,10,-5.6,-3.5,-4.8,-5.5,-4.1,-7.0
2009,11,22,2008,11,-5.0,-4.6,-5.0,-5.1,-5.6,-6.5
2009,11,22,2008,12,-4.5,-4.0,-4.6,-4.4,-5.2,-5.8
2009,11,22,2008,13,-4.2,-3.8,-4.2,-4.0,-4.8,-5.4
2009,11,22,2008,14,-3.9,-3.6,-4.0,-3.8,-4.7,-5.2
2009,11,22,2008,15,-3.4,-2.9,-3.3,-3.2,-3.9,-4.5
2009,11,22,2008,16,-1.0,-0.3,-0.6,-0.7,-1.2,-2.2
2009,11,22,2008,17,-0.8,-0.1,-0.5,-0.7,-1.0,-2.0
2009,11,22,2008,18,-0.7,-0.0,-0.2,-0.5,-1.1,-1.9
2009,11,22,2008,19,-0.7,-0.2,-0.3,-0.3,-1.4,-2.0
2009,11,22,2008,20,-0.9,-0.1,-0.3,-0.4,-1.2,-2.0
2009,11,22,2008,21,-1.0,-0.1,-0.6,-0.4,-1.4,-2.1
2009,11,22,2008,22,-1.4,-0.9,-1.4,-0.7,-1.9,-2.3
2009,11,22,2008,23,-1.7,-1.5,-1.7,-0.8,-2.8,-2.5
2009,11,23,2008,00,-2.5,-1.4,-1.4,-1.7,-2.9,-3.2
2009,11,23,2008,01,-4.8,-3.4,-3.5,-3.1,-4.3,-5.0
2009,11,23,2008,02,-5.5,-4.3,-4.6,-4.2,-5.7,-6.3
2009,11,23,2008,03,-5.5,-5.2,-6.1,-4.7,-7.0,-6.4
2009,11,23,2008,04,-4.8,-6.0,-7.1,-4.5,-8.0,-5.9
2009,11,23,2008,05,-4.4,-6.2,-7.5,-4.1,-8.2,-5.1
2009,11,23,2008,06,-4.2,-6.2,-7.4,-4.3,-8.4,-5.1
2009,11,23,2008,07,-4.6,-5.9,-5.8,-4.2,-8.5,-5.6
2009,11,23,2008,08,-5.3,-5.4,-4.3,-4.5,-8.4,-6.0
2009,11,23,2008,09,-3.7,-4.6,-2.7,-3.4,-6.4,-4.7
2009,11,23,2008,10,-3.0,-1.9,-2.1,-2.8,-3.1,-4.1
2009,11,23,2008,11,-4.1,-3.2,-3.3,-3.5,-4.1,-4.5
2009,11,23,2008,12,-6.2,-5.1,-4.4,-5.1,-6.4,-6.7
2009,11,23,2008,13,-7.1,-6.3,-5.8,-6.0,-8.1,-8.0
2009,11,23,2008,14,-6.5,-6.4,-6.5,-6.1,-7.7,-7.7
2009,11,23,2008,15,-6.7,-6.5,-6.2,-6.4,-7.6,-7.7
2009,11,23,2008,16,-6.8,-6.2,-6.5,-6.4,-7.5,-7.7
2009,11,23,2008,17,-4.7,-4.3,-4.6,-4.3,-5.5,-5.8
2009,11,23,2008,18,-4.6,-3.9,-4.5,-4.3,-5.2,-5.7
2009,11,23,2008,19,-5.0,-4.2,-4.6,-4.6,-5.6,-6.1
2009,11,23,2008,20,-4.8,-4.6,-4.3,-4.3,-5.4,-5.9
2009,11,23,2008,21,-4.5,-3.6,-3.8,-4.1,-5.0,-5.5
2009,11,23,2008,22,-4.1,-3.5,-3.7,-4.0,-4.8,-5.3
2009,11,23,2008,23,-3.7,-3.2,-3.6,-3.6,-4.4,-5.0
2009,11,24,2008,00,-3.6,-3.4,-3.9,-3.8,-4.3,-5.1
2009,11,24,2008,01,-4.1,-3.6,-4.2,-4.0,-4.8,-5.5
2009,11,24,2008,02,-4.3,-3.9,-4.5,-4.2,-5.0,-5.6
2009,11,24,2008,03,-4.5,-4.1,-4.8,-4.5,-5.3,-5.9
2009,11,24,2008,04,-5.2,-4.3,-5.6,-5.1,-5.9,-6.5
2009,11,24,2008,05,-6.1,-5.3,-5.9,-5.8,-6.3,-7.5
2009,11,24,2008,06,-6.5,-5.1,-6.2,-6.1,-6.8,-7.8
2009,11,24,2008,07,-6.5,-4.9,-6.2,-6.2,-7.0,-7.8
2009,11,24,2008,08,-6.5,-5.4,-6.2,-6.2,-7.0,-7.8
2009,11,24,2008,09,-6.2,-4.8,-6.0,-6.0,-5.8,-7.3
2009,11,24,2008,10,-5.7,-4.8,-5.8,-5.3,-6.1,-6.7
2009,11,24,2008,11,-5.2,-4.9,-5.3,-5.0,-5.9,-6.2
2009,11,24,2008,12,-5.0,-4.7,-4.9,-4.6,-5.8,-5.9
2009,11,24,2008,13,-5.0,-4.7,-4.7,-4.5,-5.7,-6.1
2009,11,24,2008,14,-5.1,-5.2,-5.0,-5.1,-6.5,-6.8
2009,11,24,2008,15,-6.0,-5.3,-5.3,-5.1,-6.7,-7.0
2009,11,24,2008,16,-5.8,-4.4,-5.2,-5.2,-6.3,-6.5
2009,11,24,2008,17,-5.4,-2.9,-4.4,-4.6,-4.2,-6.4
2009,11,24,2008,18,-5.0,-3.3,-4.0,-4.2,-4.3,-6.0
2009,11,24,2008,19,-4.8,-3.3,-4.9,-4.6,-4.6,-6.1
2009,11,24,2008,20,-5.9,-5.2,-6.3,-6.0,-6.3,-7.4
2009,11,24,2008,21,-7.1,-6.2,-7.6,-7.2,-7.8,-8.7
2009,11,24,2008,22,-6.3,-5.3,-5.9,-6.0,-6.6,-7.6
2009,11,24,2008,23,-5.4,-3.8,-5.0,-5.0,-5.5,-6.6
2009,11,25,2008,00,-5.8,-3.4,-4.9,-5.3,-5.2,-6.7
2009,11,25,2008,01,-5.8,-3.3,-4.7,-5.2,-5.0,-6.7
2009,11,25,2008,02,-5.8,-3.3,-5.2,-5.5,-5.0,-6.9
2009,11,25,2008,03,-6.3,-3.4,-5.2,-5.7,-4.8,-7.6
2009,11,25,2008,04,-6.3,-3.6,-5.5,-5.7,-5.0,-7.4
2009,11,25,2008,05,-6.3,-3.9,-4.8,-5.8,-5.4,-7.4
2009,11,25,2008,06,-6.4,-4.5,-5.2,-6.0,-6.0,-7.6
2009,11,25,2008,07,-6.3,-4.0,-4.8,-5.8,-5.8,-7.5
2009,11,25,2008,08,-6.2,-4.0,-4.8,-5.8,-5.7,-7.5
2009,11,25,2008,09,-6.6,-3.4,-3.6,-5.6,-4.7,-7.8
2009,11,25,2008,10,-6.6,-2.4,-5.8,-6.1,-3.5,-7.6
2009,11,25,2008,11,-5.5,-4.5,-5.2,-5.3,-5.3,-6.8
2009,11,25,2008,12,-5.5,-5.3,-5.4,-5.4,-5.9,-6.9
2009,11,25,2008,13,-6.5,-5.7,-5.6,-5.5,-6.3,-7.3
2009,11,25,2008,14,-6.2,-5.9,-6.1,-6.2,-7.0,-7.6
2009,11,25,2008,15,-5.9,-5.2,-6.1,-6.0,-6.4,-7.1
2009,11,25,2008,16,-4.5,-2.3,-3.2,-3.7,-3.7,-5.3
2009,11,25,2008,17,-4.1,-1.6,-1.4,-2.9,-2.6,-4.8
2009,11,25,2008,18,-4.8,-2.4,-2.9,-3.6,-3.4,-6.4
2009,11,25,2008,19,-5.7,-2.5,-3.6,-4.5,-3.8,-7.1
2009,11,25,2008,20,-5.5,-2.6,-4.6,-4.5,-4.1,-6.7
