water_year,month,day,calendar_year,hour,sme2_rh,smf1_rh,smg1_rh,smg2_rh,smm1_rh,smm2_rh
2013,03,27,2013,07,0.77,1.00,1.00,0.80,1.00,0.74
2013,03,27,2013,08,0.63,0.99,0.73,0.64,0.94,0.63
2013,03,27,2013,09,0.61,0.67,0.58,0.59,0.58,0.61
2013,03,27,2013,10,0.60,0.58,0.56,0.59,0.52,0.60
2013,03,27,2013,11,0.60,0.56,0.54,0.59,0.52,0.60
2013,03,27,2013,12,0.59,0.55,0.57,0.59,0.50,0.58
2013,03,27,2013,13,0.57,0.53,0.54,0.60,0.48,0.56
2013,03,27,2013,14,0.53,0.50,0.48,0.51,0.48,0.53
2013,03,27,2013,15,0.54,0.51,0.50,0.51,0.49,0.53
2013,03,27,2013,16,0.49,0.46,0.44,0.47,0.44,0.48
2013,03,27,2013,17,0.47,0.47,0.43,0.46,0.42,0.47
2013,03,27,2013,18,0.45,0.51,0.45,0.43,0.45,0.43
2013,03,27,2013,19,0.45,0.72,0.73,0.46,0.67,0.43
2013,03,27,2013,20,0.50,0.81,0.82,0.53,0.80,0.44
2013,03,27,2013,21,0.52,0.86,0.70,0.58,0.86,0.48
2013,03,27,2013,22,0.61,0.85,0.66,0.64,0.87,0.60
2013,03,27,2013,23,0.69,0.83,0.71,0.71,0.85,0.66
2013,03,28,2013,00,0.68,0.87,0.69,0.69,0.89,0.64
2013,03,28,2013,01,0.64,0.82,0.67,0.66,0.87,0.61
2013,03,28,2013,02,0.63,0.86,0.80,0.62,0.89,0.60
2013,03,28,2013,03,0.64,0.93,0.93,0.63,0.94,0.60
2013,03,28,2013,04,0.63,0.93,0.94,0.61,0.95,0.60
2013,03,28,2013,05,0.66,0.96,0.97,0.66,0.98,0.62
2013,03,28,2013,06,0.67,0.97,0.94,0.70,0.98,0.59
2013,03,28,2013,07,0.59,0.97,0.95,0.69,0.96,0.56
2013,03,28,2013,08,0.50,0.92,0.75,0.56,0.79,0.53
2013,03,28,2013,09,0.44,0.55,0.48,0.46,0.45,0.46
2013,03,28,2013,10,0.48,0.50,0.49,0.50,0.44,0.50
2013,03,28,2013,11,0.50,0.49,0.48,0.48,0.45,0.50
2013,03,28,2013,12,0.44,0.44,0.42,0.43,0.39,0.44
2013,03,28,2013,13,0.42,0.41,0.40,0.41,0.36,0.41
2013,03,28,2013,14,0.46,0.43,0.42,0.44,0.40,0.45
2013,03,28,2013,15,0.52,0.46,0.46,0.47,0.46,0.49
2013,03,28,2013,16,0.49,0.47,0.45,0.47,0.45,0.48
2013,03,28,2013,17,0.54,0.49,0.48,0.49,0.49,0.51
2013,03,28,2013,18,0.62,0.64,0.58,0.60,0.61,0.61
2013,03,28,2013,19,0.71,0.77,0.69,0.68,0.73,0.68
2013,03,28,2013,20,0.62,0.86,0.80,0.69,0.86,0.61
2013,03,28,2013,21,0.62,0.89,0.86,0.65,0.90,0.60
2013,03,28,2013,22,0.68,0.89,0.80,0.69,0.92,0.66
2013,03,28,2013,23,0.77,0.84,0.74,0.76,0.89,0.72
2013,03,29,2013,00,0.75,0.89,0.76,0.73,0.93,0.70
2013,03,29,2013,01,0.75,0.94,0.90,0.73,0.98,0.72
2013,03,29,2013,02,0.73,0.97,0.98,0.77,1.00,0.69
2013,03,29,2013,03,0.77,0.99,0.99,0.76,1.00,0.74
2013,03,29,2013,04,0.78,1.00,1.00,0.78,1.00,0.77
2013,03,29,2013,05,0.78,1.00,1.00,0.76,1.00,0.77
2013,03,29,2013,06,0.78,1.00,1.00,0.77,1.00,0.77
2013,03,29,2013,07,0.78,1.00,1.00,0.75,1.00,0.76
2013,03,29,2013,08,0.69,0.92,0.73,0.66,0.89,0.69
2013,03,29,2013,09,0.62,0.62,0.57,0.59,0.58,0.61
2013,03,29,2013,10,0.57,0.52,0.52,0.54,0.49,0.56
2013,03,29,2013,11,0.55,0.50,0.50,0.52,0.46,0.53
2013,03,29,2013,12,0.51,0.46,0.46,0.48,0.44,0.50
2013,03,29,2013,13,0.47,0.42,0.42,0.44,0.40,0.45
2013,03,29,2013,14,0.42,0.37,0.37,0.39,0.36,0.40
2013,03,29,2013,15,0.39,0.34,0.35,0.36,0.34,0.37
2013,03,29,2013,16,0.37,0.33,0.33,0.34,0.33,0.36
2013,03,29,2013,17,0.36,0.35,0.32,0.34,0.32,0.35
2013,03,29,2013,18,0.37,0.40,0.35,0.35,0.35,0.36
2013,03,29,2013,19,0.48,0.63,0.64,0.45,0.59,0.46
2013,03,29,2013,20,0.52,0.77,0.77,0.51,0.77,0.49
2013,03,29,2013,21,0.55,0.80,0.75,0.53,0.83,0.54
2013,03,29,2013,22,0.55,0.78,0.67,0.53,0.83,0.53
2013,03,29,2013,23,0.54,0.81,0.77,0.62,0.86,0.52
2013,03,30,2013,00,0.51,0.88,0.89,0.59,0.91,0.51
2013,03,30,2013,01,0.52,0.91,0.92,0.60,0.94,0.52
2013,03,30,2013,02,0.53,0.93,0.94,0.62,0.96,0.51
2013,03,30,2013,03,0.54,0.95,0.96,0.62,0.97,0.52
2013,03,30,2013,04,0.53,0.96,0.97,0.65,0.97,0.53
2013,03,30,2013,05,0.58,0.97,0.98,0.62,0.98,0.55
2013,03,30,2013,06,0.58,0.98,0.99,0.64,0.99,0.57
2013,03,30,2013,07,0.57,0.98,0.99,0.64,1.00,0.56
2013,03,30,2013,08,0.52,0.94,0.66,0.49,0.82,0.51
2013,03,30,2013,09,0.51,0.55,0.48,0.49,0.48,0.50
2013,03,30,2013,10,0.47,0.46,0.47,0.48,0.45,0.47
2013,03,30,2013,11,0.49,0.43,0.43,0.45,0.42,0.46
2013,03,30,2013,12,0.46,0.40,0.40,0.42,0.39,0.42
2013,03,30,2013,13,0.40,0.36,0.36,0.38,0.35,0.39
2013,03,30,2013,14,0.36,0.32,0.33,0.33,0.32,0.35
2013,03,30,2013,15,0.34,0.30,0.30,0.31,0.30,0.33
2013,03,30,2013,16,0.33,0.30,0.29,0.30,0.29,0.32
2013,03,30,2013,17,0.31,0.32,0.29,0.31,0.29,0.32
2013,03,30,2013,18,0.36,0.38,0.33,0.35,0.34,0.36
2013,03,30,2013,19,0.50,0.54,0.48,0.48,0.48,0.47
2013,03,30,2013,20,0.55,0.59,0.54,0.55,0.57,0.52
2013,03,30,2013,21,0.56,0.71,0.56,0.58,0.72,0.50
2013,03,30,2013,22,0.55,0.81,0.59,0.56,0.82,0.49
2013,03,30,2013,23,0.53,0.82,0.60,0.55,0.85,0.47
2013,03,31,2013,00,0.49,0.80,0.52,0.50,0.83,0.43
2013,03,31,2013,01,0.49,0.83,0.66,0.56,0.85,0.45
2013,03,31,2013,02,0.52,0.84,0.54,0.55,0.87,0.48
2013,03,31,2013,03,0.53,0.84,0.54,0.54,0.87,0.49
2013,03,31,2013,04,0.52,0.81,0.57,0.53,0.88,0.50
2013,03,31,2013,05,0.49,0.74,0.54,0.51,0.87,0.48
2013,03,31,2013,06,0.42,0.47,0.42,0.43,0.82,0.42
2013,03,31,2013,07,0.36,0.42,0.34,0.35,0.57,0.37
2013,03,31,2013,08,0.31,0.33,0.29,0.30,0.35,0.31
2013,03,31,2013,09,0.32,0.32,0.31,0.32,0.30,0.32
2013,03,31,2013,10,0.32,0.30,0.30,0.31,0.29,0.32
2013,03,31,2013,11,0.33,0.29,0.30,0.31,0.29,0.32
2013,03,31,2013,12,0.31,0.28,0.29,0.30,0.28,0.31
2013,03,31,2013,13,0.31,0.28,0.28,0.29,0.27,0.29
2013,03,31,2013,14,0.31,0.28,0.28,0.29,0.27,0.29
2013,03,31,2013,15,0.31,0.29,0.28,0.29,0.28,0.30
2013,03,31,2013,16,0.37,0.36,0.36,0.36,0.34,0.37
2013,03,31,2013,17,0.43,0.41,0.41,0.41,0.41,0.43
2013,03,31,2013,18,0.51,0.51,0.52,0.51,0.50,0.52
2013,03,31,2013,19,0.94,0.92,0.94,0.92,0.89,0.91
2013,03,31,2013,20,1.00,0.99,1.00,0.98,0.99,0.98
2013,03,31,2013,21,0.99,1.00,0.98,0.97,1.00,0.96
2013,03,31,2013,22,0.98,0.97,0.97,0.95,0.98,0.96
2013,03,31,2013,23,0.99,0.99,0.99,0.96,0.99,0.97
2013,04,01,2013,00,0.96,1.00,1.00,0.96,1.00,0.92
2013,04,01,2013,01,0.97,1.00,0.99,0.96,1.00,0.89
2013,04,01,2013,02,0.98,1.00,0.97,0.94,1.00,0.93
2013,04,01,2013,03,0.99,1.00,0.99,0.96,1.00,0.96
2013,04,01,2013,04,1.00,1.00,1.00,0.99,1.00,1.00
2013,04,01,2013,05,1.00,1.00,1.00,0.99,1.00,1.00
2013,04,01,2013,06,1.00,1.00,1.00,1.00,1.00,1.00
2013,04,01,2013,07,1.00,1.00,1.00,1.00,0.99,1.00
2013,04,01,2013,08,1.00,0.99,0.97,0.99,0.98,1.00
2013,04,01,2013,09,1.00,0.93,0.91,0.93,0.92,0.98
2013,04,01,2013,10,0.99,0.92,0.90,0.93,0.91,0.96
2013,04,01,2013,11,0.97,0.92,0.90,0.93,0.90,0.95
2013,04,01,2013,12,0.99,0.95,0.93,0.95,0.92,0.97
2013,04,01,2013,13,1.00,0.95,0.93,0.96,0.93,0.99
2013,04,01,2013,14,0.99,0.97,0.96,0.98,0.93,0.99
2013,04,01,2013,15,0.97,0.96,0.94,0.97,0.91,0.99
2013,04,01,2013,16,0.95,0.91,0.90,0.93,0.88,0.93
2013,04,01,2013,17,0.96,0.91,0.88,0.92,0.88,0.94
2013,04,01,2013,18,0.95,0.89,0.87,0.90,0.87,0.92
2013,04,01,2013,19,0.97,0.94,0.94,0.92,0.94,0.93
2013,04,01,2013,20,0.98,0.99,1.00,0.93,0.99,0.95
2013,04,01,2013,21,0.91,1.00,1.00,0.91,1.00,0.93
2013,04,01,2013,22,0.90,1.00,0.98,0.89,1.00,0.91
2013,04,01,2013,23,0.90,1.00,0.91,0.89,1.00,0.91
2013,04,02,2013,00,0.89,1.00,1.00,0.88,1.00,0.89
2013,04,02,2013,01,0.93,1.00,1.00,0.91,1.00,0.91
2013,04,02,2013,02,0.95,1.00,1.00,0.93,1.00,0.94
2013,04,02,2013,03,0.98,1.00,1.00,0.95,1.00,0.96
2013,04,02,2013,04,0.97,1.00,1.00,0.96,1.00,0.98
2013,04,02,2013,05,1.00,1.00,1.00,0.98,1.00,1.00
2013,04,02,2013,06,1.00,1.00,1.00,1.00,1.00,1.00
2013,04,02,2013,07,1.00,1.00,1.00,0.99,1.00,1.00
2013,04,02,2013,08,0.95,1.00,1.00,0.94,0.95,0.95
2013,04,02,2013,09,0.89,0.88,0.89,0.87,0.85,0.89
2013,04,02,2013,10,0.88,0.84,0.85,0.86,0.81,0.86
2013,04,02,2013,11,0.77,0.70,0.72,0.73,0.69,0.75
2013,04,02,2013,12,0.68,0.60,0.62,0.63,0.60,0.65
2013,04,02,2013,13,0.59,0.53,0.53,0.55,0.52,0.57
2013,04,02,2013,14,0.54,0.46,0.46,0.48,0.47,0.51
2013,04,02,2013,15,0.46,0.39,0.41,0.42,0.41,0.44
2013,04,02,2013,16,0.44,0.40,0.40,0.41,0.39,0.42
2013,04,02,2013,17,0.43,0.42,0.40,0.41,0.39,0.42
2013,04,02,2013,18,0.46,0.47,0.43,0.43,0.43,0.45
2013,04,02,2013,19,0.53,0.64,0.61,0.52,0.64,0.54
2013,04,02,2013,20,0.56,0.79,0.82,0.54,0.81,0.55
2013,04,02,2013,21,0.59,0.86,0.89,0.59,0.86,0.58
2013,04,02,2013,22,0.51,0.89,0.93,0.64,0.89,0.57
2013,04,02,2013,23,0.54,0.92,0.96,0.63,0.92,0.57
2013,04,03,2013,00,0.60,0.93,0.97,0.64,0.94,0.59
2013,04,03,2013,01,0.61,0.95,0.99,0.63,0.96,0.60
2013,04,03,2013,02,0.62,0.94,0.96,0.62,0.94,0.64
2013,04,03,2013,03,0.65,0.93,0.95,0.65,0.94,0.66
2013,04,03,2013,04,0.75,0.91,0.91,0.77,0.91,0.76
2013,04,03,2013,05,0.70,0.94,0.95,0.77,0.96,0.70
2013,04,03,2013,06,0.66,0.98,0.99,0.76,1.00,0.66
2013,04,03,2013,07,0.68,1.00,1.00,0.68,1.00,0.67
2013,04,03,2013,08,0.62,0.93,0.70,0.59,0.85,0.60
2013,04,03,2013,09,0.63,0.64,0.59,0.59,0.60,0.62
2013,04,03,2013,10,0.57,0.53,0.53,0.54,0.51,0.55
2013,04,03,2013,11,0.57,0.51,0.51,0.52,0.50,0.54
2013,04,03,2013,12,0.54,0.49,0.48,0.51,0.47,0.52
2013,04,03,2013,13,0.48,0.43,0.42,0.44,0.42,0.45
2013,04,03,2013,14,0.47,0.42,0.40,0.42,0.41,0.45
2013,04,03,2013,15,0.40,0.35,0.35,0.36,0.35,0.38
2013,04,03,2013,16,0.36,0.33,0.32,0.33,0.32,0.35
2013,04,03,2013,17,0.38,0.37,0.34,0.35,0.34,0.37
2013,04,03,2013,18,0.41,0.44,0.39,0.37,0.38,0.39
2013,04,03,2013,19,0.46,0.66,0.69,0.47,0.67,0.43
2013,04,03,2013,20,0.49,0.80,0.81,0.55,0.81,0.44
2013,04,03,2013,21,0.47,0.84,0.86,0.52,0.87,0.46
2013,04,03,2013,22,0.46,0.86,0.87,0.50,0.90,0.46
2013,04,03,2013,23,0.45,0.87,0.89,0.50,0.91,0.45
2013,04,04,2013,00,0.46,0.86,0.88,0.50,0.90,0.45
2013,04,04,2013,01,0.47,0.85,0.74,0.50,0.88,0.47
2013,04,04,2013,02,0.50,0.73,0.57,0.52,0.85,0.49
2013,04,04,2013,03,0.50,0.75,0.56,0.50,0.85,0.49
2013,04,04,2013,04,0.49,0.76,0.56,0.50,0.85,0.48
2013,04,04,2013,05,0.51,0.68,0.53,0.51,0.79,0.49
2013,04,04,2013,06,0.52,0.62,0.51,0.51,0.73,0.49
2013,04,04,2013,07,0.51,0.59,0.51,0.51,0.71,0.49
2013,04,04,2013,08,0.48,0.49,0.46,0.46,0.57,0.47
2013,04,04,2013,09,0.44,0.44,0.43,0.43,0.42,0.43
2013,04,04,2013,10,0.42,0.43,0.43,0.43,0.40,0.43
2013,04,04,2013,11,0.47,0.46,0.45,0.45,0.43,0.45
2013,04,04,2013,12,0.45,0.44,0.41,0.42,0.42,0.43
2013,04,04,2013,13,0.48,0.46,0.44,0.45,0.43,0.46
2013,04,04,2013,14,0.43,0.40,0.38,0.39,0.38,0.41
2013,04,04,2013,15,0.40,0.37,0.36,0.37,0.35,0.38
2013,04,04,2013,16,0.35,0.33,0.32,0.32,0.31,0.33
2013,04,04,2013,17,0.38,0.37,0.35,0.35,0.34,0.36
2013,04,04,2013,18,0.47,0.46,0.44,0.45,0.44,0.46
2013,04,04,2013,19,0.56,0.55,0.54,0.54,0.53,0.54
2013,04,04,2013,20,0.57,0.65,0.64,0.54,0.67,0.55
2013,04,04,2013,21,0.62,0.67,0.66,0.59,0.69,0.60
2013,04,04,2013,22,0.72,0.70,0.69,0.69,0.68,0.69
2013,04,04,2013,23,0.76,0.74,0.74,0.74,0.72,0.74
2013,04,05,2013,00,0.76,0.77,0.82,0.73,0.75,0.74
2013,04,05,2013,01,0.76,0.76,0.77,0.74,0.75,0.75
2013,04,05,2013,02,0.80,0.79,0.77,0.76,0.77,0.77
2013,04,05,2013,03,0.82,0.82,0.82,0.78,0.79,0.79
2013,04,05,2013,04,0.90,0.86,0.84,0.86,0.84,0.87
2013,04,05,2013,05,1.00,0.99,0.97,0.98,0.98,1.00
2013,04,05,2013,06,1.00,0.99,0.96,0.96,0.99,1.00
2013,04,05,2013,07,1.00,0.97,0.95,0.94,0.95,0.98
2013,04,05,2013,08,0.98,0.91,0.86,0.89,0.91,0.94
2013,04,05,2013,09,0.88,0.78,0.75,0.78,0.78,0.82
2013,04,05,2013,10,0.79,0.69,0.66,0.69,0.70,0.74
2013,04,05,2013,11,0.65,0.58,0.57,0.59,0.57,0.61
2013,04,05,2013,12,0.59,0.53,0.51,0.54,0.53,0.56
2013,04,05,2013,13,0.54,0.48,0.46,0.48,0.47,0.51
2013,04,05,2013,14,0.50,0.44,0.42,0.44,0.44,0.47
2013,04,05,2013,15,0.43,0.38,0.36,0.38,0.37,0.41
2013,04,05,2013,16,0.43,0.39,0.38,0.39,0.37,0.41
2013,04,05,2013,17,0.42,0.40,0.38,0.39,0.37,0.40
2013,04,05,2013,18,0.41,0.41,0.39,0.39,0.38,0.40
2013,04,05,2013,19,0.47,0.57,0.65,0.45,0.59,0.45
2013,04,05,2013,20,0.49,0.63,0.69,0.48,0.63,0.47
2013,04,05,2013,21,0.51,0.55,0.62,0.48,0.61,0.49
2013,04,05,2013,22,0.54,0.58,0.64,0.53,0.60,0.52
2013,04,05,2013,23,0.66,0.65,0.64,0.63,0.62,0.64
2013,04,06,2013,00,0.72,0.72,0.67,0.70,0.69,0.69
2013,04,06,2013,01,0.75,0.74,0.71,0.71,0.70,0.72
2013,04,06,2013,02,0.74,0.72,0.71,0.71,0.69,0.72
2013,04,06,2013,03,0.76,0.74,0.73,0.73,0.70,0.73
2013,04,06,2013,04,0.79,0.76,0.75,0.76,0.73,0.77
2013,04,06,2013,05,0.81,0.78,0.77,0.78,0.77,0.79
2013,04,06,2013,06,0.83,0.85,0.85,0.79,0.86,0.79
2013,04,06,2013,07,0.83,0.87,0.86,0.79,0.87,0.80
2013,04,06,2013,08,0.86,0.84,0.81,0.82,0.84,0.85
2013,04,06,2013,09,0.99,0.98,0.97,0.97,0.96,0.99
2013,04,06,2013,10,1.00,1.00,0.97,0.99,0.97,1.00
2013,04,06,2013,11,1.00,0.96,0.92,0.94,0.93,0.98
2013,04,06,2013,12,0.95,0.88,0.81,0.86,0.85,0.90
2013,04,06,2013,13,0.84,0.78,0.70,0.78,0.76,0.80
2013,04,06,2013,14,0.97,0.97,0.92,0.93,0.94,0.97
2013,04,06,2013,15,0.87,0.83,0.79,0.80,0.84,0.85
2013,04,06,2013,16,0.72,0.73,0.71,0.71,0.69,0.73
2013,04,06,2013,17,0.69,0.72,0.67,0.68,0.67,0.70
2013,04,06,2013,18,0.62,0.73,0.66,0.61,0.63,0.63
2013,04,06,2013,19,0.63,0.90,0.84,0.65,0.88,0.65
2013,04,06,2013,20,0.64,0.95,0.92,0.70,0.95,0.62
2013,04,06,2013,21,0.66,0.95,0.90,0.65,0.93,0.63
2013,04,06,2013,22,0.87,0.88,0.84,0.83,0.85,0.85
2013,04,06,2013,23,1.00,0.99,0.97,0.97,0.98,1.00
2013,04,07,2013,00,0.99,0.97,0.96,0.95,0.94,0.97
2013,04,07,2013,01,0.97,0.97,0.95,0.93,0.95,0.95
2013,04,07,2013,02,0.96,0.97,0.96,0.93,0.94,0.93
2013,04,07,2013,03,0.97,0.98,0.95,0.92,0.94,0.94
2013,04,07,2013,04,0.97,0.97,0.95,0.93,0.95,0.95
2013,04,07,2013,05,0.94,0.98,0.96,0.91,0.95,0.92
2013,04,07,2013,06,0.93,0.95,0.92,0.88,0.90,0.90
2013,04,07,2013,07,0.92,0.93,0.90,0.87,0.90,0.89
2013,04,07,2013,08,0.92,0.88,0.85,0.86,0.86,0.88
2013,04,07,2013,09,0.80,0.78,0.75,0.75,0.74,0.77
2013,04,07,2013,10,0.70,0.68,0.66,0.66,0.65,0.67
2013,04,07,2013,11,0.63,0.61,0.59,0.59,0.58,0.61
2013,04,07,2013,12,0.74,0.71,0.70,0.72,0.67,0.72
2013,04,07,2013,13,0.79,0.74,0.72,0.74,0.71,0.75
2013,04,07,2013,14,0.82,0.78,0.77,0.79,0.74,0.80
2013,04,07,2013,15,0.91,0.86,0.84,0.87,0.86,0.90
2013,04,07,2013,16,0.98,0.97,0.94,0.96,0.96,0.99
2013,04,07,2013,17,1.00,1.00,0.98,1.00,0.99,1.00
2013,04,07,2013,18,1.00,1.00,0.99,1.00,1.00,1.00
2013,04,07,2013,19,1.00,1.00,1.00,1.00,1.00,1.00
2013,04,07,2013,20,1.00,1.00,1.00,1.00,1.00,1.00
2013,04,07,2013,21,1.00,1.00,0.99,1.00,1.00,1.00
2013,04,07,2013,22,1.00,1.00,0.99,1.00,1.00,1.00
2013,04,07,2013,23,1.00,1.00,0.98,1.00,1.00,1.00
2013,04,08,2013,00,1.00,1.00,0.98,1.00,0.99,1.00
2013,04,08,2013,01,0.99,1.00,0.98,1.00,0.99,1.00
2013,04,08,2013,02,0.93,1.00,0.95,0.95,0.96,0.95
2013,04,08,2013,03,0.84,0.97,0.92,0.88,0.88,0.86
2013,04,08,2013,04,0.83,0.95,0.91,0.85,0.85,0.83
2013,04,08,2013,05,0.87,0.93,0.88,0.88,0.89,0.89
2013,04,08,2013,06,0.89,0.94,0.90,0.90,0.89,0.91
2013,04,08,2013,07,0.88,0.92,0.86,0.86,0.86,0.89
2013,04,08,2013,08,0.80,0.86,0.76,0.78,0.77,0.82
2013,04,08,2013,09,0.79,0.81,0.75,0.78,0.75,0.81
2013,04,08,2013,10,0.80,0.80,0.75,0.79,0.76,0.81
2013,04,08,2013,11,0.77,0.77,0.72,0.76,0.74,0.79
2013,04,08,2013,12,0.74,0.72,0.68,0.72,0.71,0.75
2013,04,08,2013,13,0.67,0.65,0.64,0.64,0.63,0.67
2013,04,08,2013,14,0.60,0.53,0.52,0.53,0.54,0.56
2013,04,08,2013,15,0.57,0.53,0.52,0.52,0.53,0.55
2013,04,08,2013,16,0.54,0.50,0.49,0.49,0.50,0.52
2013,04,08,2013,17,0.50,0.47,0.44,0.45,0.45,0.48
2013,04,08,2013,18,0.53,0.51,0.47,0.48,0.49,0.51
2013,04,08,2013,19,0.65,0.62,0.60,0.60,0.61,0.63
2013,04,08,2013,20,0.70,0.66,0.64,0.65,0.64,0.68
2013,04,08,2013,21,0.75,0.71,0.69,0.70,0.70,0.73
2013,04,08,2013,22,0.78,0.75,0.72,0.74,0.73,0.76
2013,04,08,2013,23,0.78,0.76,0.73,0.74,0.75,0.77
2013,04,09,2013,00,0.79,0.78,0.75,0.76,0.76,0.79
2013,04,09,2013,01,0.81,0.78,0.75,0.77,0.77,0.79
2013,04,09,2013,02,0.82,0.80,0.76,0.78,0.78,0.80
2013,04,09,2013,03,0.84,0.81,0.78,0.79,0.79,0.82
2013,04,09,2013,04,0.83,0.80,0.77,0.77,0.79,0.80
2013,04,09,2013,05,0.79,0.80,0.77,0.75,0.78,0.80
2013,04,09,2013,06,0.82,0.81,0.78,0.79,0.80,0.82
2013,04,09,2013,07,0.80,0.80,0.76,0.77,0.79,0.81
2013,04,09,2013,08,0.75,0.74,0.68,0.70,0.71,0.75
2013,04,09,2013,09,0.65,0.62,0.60,0.60,0.64,0.65
2013,04,09,2013,10,0.63,0.56,0.56,0.57,0.59,0.61
2013,04,09,2013,11,0.57,0.48,0.48,0.49,0.51,0.52
2013,04,09,2013,12,0.48,0.42,0.43,0.41,0.45,0.44
2013,04,09,2013,13,0.44,0.38,0.38,0.38,0.40,0.41
2013,04,09,2013,14,0.37,0.32,0.32,0.32,0.34,0.34
2013,04,09,2013,15,0.34,0.29,0.29,0.29,0.31,0.31
2013,04,09,2013,16,0.34,0.30,0.30,0.30,0.31,0.32
2013,04,09,2013,17,0.34,0.32,0.29,0.31,0.31,0.32
2013,04,09,2013,18,0.31,0.31,0.29,0.29,0.30,0.30
2013,04,09,2013,19,0.36,0.38,0.36,0.35,0.36,0.37
2013,04,09,2013,20,0.37,0.45,0.42,0.36,0.39,0.38
2013,04,09,2013,21,0.46,0.62,0.55,0.41,0.49,0.43
2013,04,09,2013,22,0.50,0.64,0.50,0.45,0.59,0.47
2013,04,09,2013,23,0.55,0.55,0.52,0.51,0.54,0.53
2013,04,10,2013,00,0.59,0.60,0.57,0.56,0.60,0.58
2013,04,10,2013,01,0.56,0.65,0.61,0.55,0.63,0.56
2013,04,10,2013,02,0.53,0.65,0.68,0.51,0.65,0.54
2013,04,10,2013,03,0.57,0.72,0.78,0.54,0.70,0.56
2013,04,10,2013,04,0.49,0.73,0.82,0.53,0.74,0.49
2013,04,10,2013,05,0.59,0.84,0.89,0.71,0.84,0.65
2013,04,10,2013,06,0.69,0.88,0.92,0.78,0.89,0.70
2013,04,10,2013,07,0.66,0.91,0.91,0.68,0.92,0.67
2013,04,10,2013,08,0.60,0.73,0.62,0.59,0.65,0.61
2013,04,10,2013,09,0.58,0.54,0.53,0.55,0.53,0.57
2013,04,10,2013,10,0.62,0.56,0.55,0.58,0.55,0.60
2013,04,10,2013,11,0.61,0.55,0.54,0.56,0.54,0.58
2013,04,10,2013,12,0.62,0.57,0.56,0.58,0.55,0.59
2013,04,10,2013,13,0.66,0.60,0.58,0.61,0.58,0.63
2013,04,10,2013,14,0.63,0.56,0.56,0.58,0.55,0.60
2013,04,10,2013,15,0.56,0.50,0.51,0.52,0.50,0.53
2013,04,10,2013,16,0.51,0.47,0.46,0.47,0.46,0.49
2013,04,10,2013,17,0.63,0.67,0.65,0.63,0.63,0.64
2013,04,10,2013,18,0.62,0.69,0.66,0.63,0.62,0.63
2013,04,10,2013,19,0.83,0.86,0.84,0.84,0.80,0.82
2013,04,10,2013,20,0.86,0.92,0.92,0.89,0.87,0.89
2013,04,10,2013,21,0.68,0.73,0.71,0.69,0.67,0.69
2013,04,10,2013,22,0.69,0.72,0.69,0.68,0.67,0.69
2013,04,10,2013,23,0.69,0.71,0.68,0.67,0.66,0.68
2013,04,11,2013,00,0.58,0.60,0.58,0.57,0.58,0.58
2013,04,11,2013,01,0.61,0.62,0.59,0.59,0.60,0.61
2013,04,11,2013,02,0.64,0.69,0.66,0.64,0.66,0.66
2013,04,11,2013,03,0.64,0.71,0.71,0.64,0.67,0.66
2013,04,11,2013,04,0.71,0.70,0.68,0.66,0.67,0.69
2013,04,11,2013,05,0.77,0.79,0.78,0.73,0.74,0.75
2013,04,11,2013,06,0.79,0.87,0.88,0.77,0.79,0.78
2013,04,11,2013,07,0.76,0.89,0.87,0.77,0.80,0.78
2013,04,11,2013,08,0.66,0.79,0.67,0.69,0.68,0.69
2013,04,11,2013,09,0.56,0.57,0.55,0.57,0.51,0.57
2013,04,11,2013,10,0.45,0.47,0.47,0.49,0.41,0.43
2013,04,11,2013,11,0.51,0.47,0.48,0.50,0.47,0.50
2013,04,11,2013,12,0.53,0.46,0.48,0.48,0.46,0.50
2013,04,11,2013,13,0.50,0.44,0.44,0.45,0.43,0.47
2013,04,11,2013,14,0.42,0.36,0.37,0.37,0.36,0.39
2013,04,11,2013,15,0.36,0.34,0.33,0.34,0.33,0.35
2013,04,11,2013,16,0.30,0.30,0.28,0.29,0.28,0.30
2013,04,11,2013,17,0.30,0.28,0.27,0.27,0.27,0.29
2013,04,11,2013,18,0.29,0.29,0.27,0.27,0.27,0.28
2013,04,11,2013,19,0.35,0.43,0.39,0.33,0.39,0.35
2013,04,11,2013,20,0.34,0.63,0.60,0.34,0.63,0.36
2013,04,11,2013,21,0.42,0.73,0.74,0.39,0.72,0.41
2013,04,11,2013,22,0.51,0.79,0.81,0.49,0.73,0.48
2013,04,11,2013,23,0.58,0.82,0.87,0.54,0.75,0.54
2013,04,12,2013,00,0.54,0.74,0.89,0.51,0.75,0.52
2013,04,12,2013,01,0.57,0.80,0.86,0.53,0.82,0.53
2013,04,12,2013,02,0.62,0.86,0.83,0.64,0.87,0.57
2013,04,12,2013,03,0.63,0.88,0.85,0.66,0.91,0.60
2013,04,12,2013,04,0.56,0.91,0.92,0.66,0.92,0.59
2013,04,12,2013,05,0.59,0.92,0.96,0.65,0.94,0.63
2013,04,12,2013,06,0.71,0.94,0.98,0.67,0.96,0.70
2013,04,12,2013,07,0.67,0.95,0.91,0.64,0.97,0.66
2013,04,12,2013,08,0.55,0.79,0.60,0.55,0.69,0.57
2013,04,12,2013,09,0.51,0.50,0.46,0.47,0.46,0.51
