water_year,month,day,calendar_year,hour,sme2_ws_m/s,smf1_ws_m/s,smg1_ws_m/s,smg2_ws_m/s,smm1_ws_m/s,smm2_ws_m/s
2012,09,30,2012,21, 2.5, 0.5, 0.5, 2.6, 0.5, 2.7
2012,09,30,2012,22, 2.5, 0.5, 0.5, 2.0, 0.6, 2.5
2012,09,30,2012,23, 2.2, 0.5, 0.5, 1.5, 0.6, 2.0
2013,10,01,2012,00, 1.9, 0.5, 0.5, 1.0, 0.6, 1.1
2013,10,01,2012,01, 1.5, 0.5, 0.5, 0.5, 0.5, 0.7
2013,10,01,2012,02, 0.6, 0.5, 0.5, 0.5, 0.5, 0.5
2013,10,01,2012,03, 0.7, 0.5, 0.5, 1.1, 0.5, 0.5
2013,10,01,2012,04, 0.7, 0.5, 0.5, 1.1, 0.5, 0.5
2013,10,01,2012,05, 0.5, 0.5, 0.5, 0.7, 0.5, 0.5
2013,10,01,2012,06, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,01,2012,07, 0.7, 0.5, 0.5, 1.2, 0.5, 0.8
2013,10,01,2012,08, 0.6, 0.5, 0.5, 0.7, 0.8, 0.6
2013,10,01,2012,09, 1.2, 0.5, 0.5, 1.4, 0.7, 1.4
2013,10,01,2012,10, 1.5, 0.7, 1.0, 1.7, 1.1, 2.1
2013,10,01,2012,11, 2.1, 0.9, 1.1, 2.1, 1.2, 2.3
2013,10,01,2012,12, 2.3, 0.9, 1.4, 2.3, 1.3, 2.2
2013,10,01,2012,13, 2.3, 1.0, 1.4, 2.3, 1.3, 2.4
2013,10,01,2012,14, 2.7, 0.8, 1.3, 2.3, 1.7, 2.7
2013,10,01,2012,15, 2.6, 0.8, 1.4, 2.7, 1.5, 3.2
2013,10,01,2012,16, 3.2, 0.7, 1.5, 2.6, 1.5, 3.1
2013,10,01,2012,17, 2.7, 0.5, 1.0, 2.3, 0.8, 2.8
2013,10,01,2012,18, 1.7, 0.5, 0.5, 1.4, 0.5, 1.9
2013,10,01,2012,19, 1.5, 0.5, 0.5, 1.3, 0.5, 1.4
2013,10,01,2012,20, 1.6, 0.5, 0.5, 1.7, 0.5, 1.4
2013,10,01,2012,21, 2.1, 0.5, 0.5, 1.6, 0.5, 1.7
2013,10,01,2012,22, 2.3, 0.5, 0.5, 1.5, 0.5, 1.6
2013,10,01,2012,23, 2.0, 0.5, 0.5, 1.6, 0.5, 1.6
2013,10,02,2012,00, 0.5, 0.5, 0.5, 1.0, 0.5, 0.6
2013,10,02,2012,01, 0.5, 0.5, 0.5, 1.8, 0.5, 1.0
2013,10,02,2012,02, 0.6, 0.5, 0.5, 2.0, 0.5, 0.8
2013,10,02,2012,03, 0.5, 0.5, 0.5, 1.8, 0.5, 0.7
2013,10,02,2012,04, 0.7, 0.5, 0.5, 1.3, 0.5, 1.1
2013,10,02,2012,05, 0.5, 0.5, 0.5, 1.2, 0.5, 0.5
2013,10,02,2012,06, 0.5, 0.5, 0.5, 0.8, 0.5, 0.5
2013,10,02,2012,07, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2013,10,02,2012,08, 0.5, 0.5, 0.5, 0.5, 0.7, 0.6
2013,10,02,2012,09, 1.1, 0.5, 0.6, 1.1, 0.6, 1.0
2013,10,02,2012,10, 2.6, 1.0, 1.4, 2.6, 1.6, 3.0
2013,10,02,2012,11, 3.6, 1.3, 1.8, 3.0, 2.0, 3.9
2013,10,02,2012,12, 4.1, 1.2, 2.2, 3.5, 2.1, 4.5
2013,10,02,2012,13, 4.6, 1.5, 2.1, 3.9, 2.4, 4.7
2013,10,02,2012,14, 5.0, 1.4, 2.3, 4.2, 2.5, 5.3
2013,10,02,2012,15, 4.7, 1.4, 2.3, 4.1, 2.2, 5.1
2013,10,02,2012,16, 4.8, 1.3, 2.5, 5.0, 2.4, 5.8
2013,10,02,2012,17, 4.8, 1.3, 2.4, 5.3, 2.2, 5.9
2013,10,02,2012,18, 3.8, 0.8, 1.5, 3.8, 1.2, 4.0
2013,10,02,2012,19, 4.2, 0.5, 1.1, 3.0, 0.8, 3.8
2013,10,02,2012,20, 4.3, 0.5, 0.9, 3.0, 0.8, 3.6
2013,10,02,2012,21, 4.8, 0.5, 1.1, 3.0, 0.9, 3.8
2013,10,02,2012,22, 3.9, 0.5, 0.5, 3.0, 0.7, 3.3
2013,10,02,2012,23, 4.3, 0.5, 0.5, 2.7, 0.5, 2.9
2013,10,03,2012,00, 4.0, 0.5, 0.5, 1.5, 0.8, 2.7
2013,10,03,2012,01, 4.1, 0.5, 0.5, 2.1, 0.9, 3.3
2013,10,03,2012,02, 2.8, 0.5, 0.5, 1.0, 0.7, 1.9
2013,10,03,2012,03, 2.9, 0.5, 0.5, 1.3, 0.7, 2.0
2013,10,03,2012,04, 1.3, 0.7, 0.6, 2.0, 0.8, 1.8
2013,10,03,2012,05, 1.1, 1.1, 0.9, 3.1, 0.8, 2.5
2013,10,03,2012,06, 1.8, 1.0, 0.7, 3.0, 0.5, 2.0
2013,10,03,2012,07, 1.1, 0.5, 0.5, 2.1, 0.6, 2.0
2013,10,03,2012,08, 0.7, 0.5, 0.5, 1.3, 0.7, 1.2
2013,10,03,2012,09, 1.5, 0.5, 0.8, 1.7, 1.0, 1.8
2013,10,03,2012,10, 1.7, 0.7, 1.0, 1.5, 1.0, 1.7
2013,10,03,2012,11, 2.4, 1.1, 1.8, 2.8, 1.8, 3.2
2013,10,03,2012,12, 2.8, 1.3, 2.0, 3.0, 1.9, 3.2
2013,10,03,2012,13, 1.8, 1.3, 2.2, 3.2, 1.9, 3.1
2013,10,03,2012,14, 2.3, 1.4, 2.1, 3.6, 2.2, 3.8
2013,10,03,2012,15, 2.3, 1.3, 2.1, 3.4, 2.1, 3.5
2013,10,03,2012,16, 2.1, 1.0, 1.6, 1.9, 1.7, 2.2
2013,10,03,2012,17, 0.9, 0.5, 1.4, 2.2, 1.0, 2.5
2013,10,03,2012,18, 0.9, 0.5, 0.5, 1.1, 0.5, 1.0
2013,10,03,2012,19, 1.6, 0.5, 0.5, 1.4, 0.5, 2.0
2013,10,03,2012,20, 0.8, 0.5, 0.5, 1.8, 0.5, 0.9
2013,10,03,2012,21, 0.5, 0.5, 0.5, 0.9, 0.5, 1.2
2013,10,03,2012,22, 0.8, 0.5, 0.5, 1.2, 0.5, 1.7
2013,10,03,2012,23, 1.1, 0.5, 0.5, 1.6, 0.6, 1.6
2013,10,04,2012,00, 1.1, 0.5, 0.5, 1.1, 0.5, 1.1
2013,10,04,2012,01, 1.1, 0.5, 0.5, 0.6, 0.5, 1.0
2013,10,04,2012,02, 0.8, 0.5, 0.5, 0.8, 0.5, 0.8
2013,10,04,2012,03, 0.5, 0.5, 0.5, 1.1, 0.5, 1.4
2013,10,04,2012,04, 0.7, 0.5, 0.5, 1.2, 0.5, 1.4
2013,10,04,2012,05, 0.5, 0.5, 0.5, 0.9, 0.5, 0.9
2013,10,04,2012,06, 0.5, 0.5, 0.5, 1.4, 0.5, 0.6
2013,10,04,2012,07, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5
2013,10,04,2012,08, 0.5, 0.5, 0.5, 0.5, 0.7, 0.8
2013,10,04,2012,09, 1.0, 0.5, 0.8, 1.7, 0.8, 1.7
2013,10,04,2012,10, 2.1, 0.8, 1.0, 1.7, 1.2, 1.8
2013,10,04,2012,11, 2.4, 1.0, 1.2, 2.2, 1.3, 2.6
2013,10,04,2012,12, 3.1, 1.1, 1.5, 2.6, 1.6, 3.3
2013,10,04,2012,13, 3.6, 1.2, 1.7, 3.0, 2.0, 3.7
2013,10,04,2012,14, 3.4, 1.2, 1.8, 3.1, 1.7, 3.8
2013,10,04,2012,15, 3.7, 1.1, 1.8, 3.3, 2.0, 4.3
2013,10,04,2012,16, 3.7, 0.8, 1.8, 3.1, 1.7, 4.2
2013,10,04,2012,17, 3.4, 0.7, 1.6, 3.1, 1.6, 4.0
2013,10,04,2012,18, 2.4, 0.5, 1.0, 2.6, 0.7, 2.7
2013,10,04,2012,19, 1.8, 0.6, 0.9, 2.2, 0.5, 1.6
2013,10,04,2012,20, 2.6, 0.5, 0.9, 2.9, 0.5, 2.3
2013,10,04,2012,21, 2.0, 0.6, 1.0, 2.2, 0.5, 2.0
2013,10,04,2012,22, 2.0, 0.5, 0.5, 1.8, 0.6, 0.9
2013,10,04,2012,23, 0.8, 0.5, 0.5, 1.2, 0.5, 0.9
2013,10,05,2012,00, 0.5, 0.5, 0.5, 1.3, 0.5, 0.7
2013,10,05,2012,01, 0.5, 0.5, 0.5, 1.2, 0.5, 0.6
2013,10,05,2012,02, 0.5, 0.5, 0.5, 1.4, 0.5, 0.9
2013,10,05,2012,03, 0.5, 0.5, 0.5, 1.1, 0.5, 1.1
2013,10,05,2012,04, 0.5, 0.5, 0.5, 1.3, 0.5, 0.6
2013,10,05,2012,05, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2013,10,05,2012,06, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,05,2012,07, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,05,2012,08, 0.5, 0.5, 0.5, 0.7, 0.6, 0.6
2013,10,05,2012,09, 1.1, 0.5, 0.7, 1.5, 0.7, 1.6
2013,10,05,2012,10, 1.4, 0.7, 1.0, 1.8, 1.0, 1.8
2013,10,05,2012,11, 2.0, 0.8, 1.1, 1.9, 1.3, 2.0
2013,10,05,2012,12, 2.2, 0.9, 1.2, 1.9, 1.4, 2.0
2013,10,05,2012,13, 3.0, 1.0, 1.5, 2.7, 1.7, 3.0
2013,10,05,2012,14, 3.4, 1.2, 1.8, 3.1, 1.8, 3.8
2013,10,05,2012,15, 3.1, 0.9, 1.9, 2.9, 1.6, 3.5
2013,10,05,2012,16, 3.3, 1.0, 1.6, 3.2, 1.6, 3.9
2013,10,05,2012,17, 2.5, 0.5, 1.2, 2.7, 1.0, 2.9
2013,10,05,2012,18, 1.4, 0.5, 0.5, 1.8, 0.5, 1.8
2013,10,05,2012,19, 2.0, 0.5, 0.5, 2.1, 0.5, 2.2
2013,10,05,2012,20, 1.1, 0.5, 0.5, 1.9, 0.5, 2.0
2013,10,05,2012,21, 0.9, 0.5, 0.5, 0.9, 0.5, 1.3
2013,10,05,2012,22, 1.3, 0.5, 0.5, 1.7, 0.5, 1.1
2013,10,05,2012,23, 1.6, 0.5, 0.5, 1.0, 0.5, 1.0
2013,10,06,2012,00, 0.5, 0.5, 0.5, 0.7, 0.5, 0.7
2013,10,06,2012,01, 0.5, 0.5, 0.5, 1.5, 0.5, 1.0
2013,10,06,2012,02, 0.5, 0.5, 0.5, 1.5, 0.5, 0.8
2013,10,06,2012,03, 0.5, 0.5, 0.5, 0.9, 0.5, 0.5
2013,10,06,2012,04, 0.5, 0.5, 0.5, 1.5, 0.5, 1.0
2013,10,06,2012,05, 0.5, 0.5, 0.5, 1.0, 0.5, 0.6
2013,10,06,2012,06, 0.7, 0.5, 0.5, 1.3, 0.5, 1.2
2013,10,06,2012,07, 0.5, 0.5, 0.5, 1.3, 0.5, 0.8
2013,10,06,2012,08, 0.5, 0.5, 0.5, 0.6, 0.6, 0.5
2013,10,06,2012,09, 1.1, 0.5, 0.6, 1.2, 0.5, 1.1
2013,10,06,2012,10, 1.8, 0.7, 0.9, 1.6, 1.0, 1.8
2013,10,06,2012,11, 2.0, 0.8, 1.1, 1.8, 1.2, 1.8
2013,10,06,2012,12, 2.2, 0.9, 1.3, 2.1, 1.4, 2.3
2013,10,06,2012,13, 2.8, 1.1, 1.5, 2.5, 1.6, 3.3
2013,10,06,2012,14, 3.4, 1.2, 1.5, 2.7, 1.8, 3.5
2013,10,06,2012,15, 3.2, 1.1, 1.7, 3.0, 1.8, 3.5
2013,10,06,2012,16, 3.3, 0.7, 1.7, 3.2, 1.7, 3.7
2013,10,06,2012,17, 2.4, 0.6, 1.3, 2.9, 1.1, 2.8
2013,10,06,2012,18, 1.4, 0.5, 0.5, 1.5, 0.5, 1.8
2013,10,06,2012,19, 1.5, 0.5, 0.5, 1.3, 0.5, 1.5
2013,10,06,2012,20, 0.7, 0.5, 0.5, 1.5, 0.5, 0.9
2013,10,06,2012,21, 0.6, 0.5, 0.5, 1.4, 0.5, 1.3
2013,10,06,2012,22, 0.5, 0.5, 0.5, 1.7, 0.5, 1.3
2013,10,06,2012,23, 0.5, 0.5, 0.5, 1.4, 0.5, 1.3
2013,10,07,2012,00, 0.5, 0.5, 0.5, 0.9, 0.5, 1.2
2013,10,07,2012,01, 0.8, 0.5, 0.5, 0.9, 0.5, 1.0
2013,10,07,2012,02, 0.5, 0.5, 0.5, 1.3, 0.5, 1.4
2013,10,07,2012,03, 0.7, 0.5, 0.5, 1.1, 0.5, 1.0
2013,10,07,2012,04, 1.2, 0.5, 0.5, 1.7, 0.5, 0.8
2013,10,07,2012,05, 1.2, 0.5, 0.5, 1.2, 0.5, 1.0
2013,10,07,2012,06, 1.4, 0.5, 0.8, 1.5, 0.5, 1.4
2013,10,07,2012,07, 1.0, 0.5, 0.9, 1.3, 0.5, 1.0
2013,10,07,2012,08, 1.1, 0.5, 0.5, 1.4, 0.6, 2.0
2013,10,07,2012,09, 1.8, 0.8, 0.9, 1.8, 0.9, 2.4
2013,10,07,2012,10, 1.5, 0.8, 1.1, 2.1, 1.0, 1.9
2013,10,07,2012,11, 1.5, 0.8, 1.2, 2.0, 1.1, 1.7
2013,10,07,2012,12, 1.6, 0.9, 1.3, 2.1, 1.2, 1.8
2013,10,07,2012,13, 1.9, 1.0, 1.5, 2.7, 1.6, 2.5
2013,10,07,2012,14, 1.7, 0.8, 1.2, 2.6, 1.3, 2.5
2013,10,07,2012,15, 1.8, 0.7, 1.0, 2.0, 1.1, 2.1
2013,10,07,2012,16, 1.5, 0.5, 0.9, 1.5, 0.9, 1.5
2013,10,07,2012,17, 2.4, 0.5, 0.9, 2.1, 0.6, 2.9
2013,10,07,2012,18, 1.6, 0.5, 0.5, 1.5, 0.5, 1.7
2013,10,07,2012,19, 0.7, 0.5, 0.5, 1.8, 0.5, 0.8
2013,10,07,2012,20, 0.5, 0.5, 0.5, 1.7, 0.5, 0.5
2013,10,07,2012,21, 0.5, 0.5, 0.5, 0.9, 0.5, 1.8
2013,10,07,2012,22, 0.5, 0.5, 0.5, 0.7, 0.5, 1.8
2013,10,07,2012,23, 0.7, 0.5, 0.5, 1.1, 0.5, 1.4
2013,10,08,2012,00, 0.5, 0.5, 0.5, 0.9, 0.5, 1.3
2013,10,08,2012,01, 0.5, 0.5, 0.5, 1.1, 0.5, 1.0
2013,10,08,2012,02, 0.5, 0.5, 0.5, 1.3, 0.5, 0.6
2013,10,08,2012,03, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,08,2012,04, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2013,10,08,2012,05, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2013,10,08,2012,06, 0.5, 0.5, 0.5, 1.5, 0.5, 0.8
2013,10,08,2012,07, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2013,10,08,2012,08, 0.5, 0.5, 0.5, 0.5, 0.6, 0.5
2013,10,08,2012,09, 1.0, 0.5, 0.5, 0.8, 0.5, 0.9
2013,10,08,2012,10, 1.7, 0.8, 1.0, 2.0, 1.1, 1.9
2013,10,08,2012,11, 3.0, 1.0, 1.6, 2.8, 1.6, 3.3
2013,10,08,2012,12, 3.4, 1.1, 1.6, 2.9, 1.8, 3.4
2013,10,08,2012,13, 3.2, 1.0, 1.7, 2.8, 1.7, 3.4
2013,10,08,2012,14, 3.2, 1.0, 1.6, 2.8, 1.8, 3.7
2013,10,08,2012,15, 3.3, 1.0, 1.7, 3.0, 1.6, 3.5
2013,10,08,2012,16, 3.3, 0.9, 1.7, 2.9, 1.6, 3.9
2013,10,08,2012,17, 2.7, 0.5, 1.1, 2.3, 0.9, 2.9
2013,10,08,2012,18, 1.4, 0.5, 0.5, 1.6, 0.5, 1.5
2013,10,08,2012,19, 1.9, 0.5, 0.5, 1.5, 0.5, 1.4
2013,10,08,2012,20, 2.5, 0.5, 0.5, 1.9, 0.5, 2.2
2013,10,08,2012,21, 2.3, 0.5, 0.5, 1.4, 0.7, 1.1
2013,10,08,2012,22, 2.1, 0.5, 0.5, 1.6, 0.5, 0.6
2013,10,08,2012,23, 1.7, 0.5, 0.5, 1.1, 0.5, 0.5
2013,10,09,2012,00, 0.8, 0.6, 0.5, 1.1, 0.5, 0.5
2013,10,09,2012,01, 0.7, 0.5, 0.5, 1.4, 0.5, 0.7
2013,10,09,2012,02, 0.5, 0.5, 0.5, 0.8, 0.5, 0.5
2013,10,09,2012,03, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,09,2012,04, 0.5, 0.5, 0.5, 1.4, 0.5, 0.7
2013,10,09,2012,05, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2013,10,09,2012,06, 0.5, 0.5, 0.5, 1.5, 0.5, 0.7
2013,10,09,2012,07, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2013,10,09,2012,08, 0.5, 0.5, 0.5, 0.6, 0.7, 0.7
2013,10,09,2012,09, 1.2, 0.5, 0.7, 1.3, 0.7, 1.0
2013,10,09,2012,10, 1.8, 0.7, 0.8, 1.6, 0.9, 1.7
2013,10,09,2012,11, 2.1, 0.9, 1.2, 2.0, 1.2, 2.3
2013,10,09,2012,12, 2.5, 1.0, 1.4, 2.2, 1.4, 2.4
2013,10,09,2012,13, 2.8, 1.0, 1.5, 2.6, 1.7, 3.0
2013,10,09,2012,14, 3.0, 1.1, 1.5, 2.5, 1.4, 3.1
2013,10,09,2012,15, 2.9, 0.9, 1.5, 2.6, 1.4, 3.2
2013,10,09,2012,16, 2.6, 1.0, 1.6, 3.4, 2.1, 4.0
2013,10,09,2012,17, 1.9, 0.5, 1.2, 2.6, 1.2, 2.4
2013,10,09,2012,18, 1.8, 0.5, 0.5, 0.9, 0.5, 1.4
2013,10,09,2012,19, 1.5, 0.5, 0.5, 0.9, 0.5, 1.3
2013,10,09,2012,20, 1.6, 0.5, 0.5, 1.6, 0.5, 1.7
2013,10,09,2012,21, 1.1, 0.5, 0.5, 2.1, 0.5, 0.8
2013,10,09,2012,22, 1.2, 0.5, 0.5, 1.4, 0.5, 2.2
2013,10,09,2012,23, 0.5, 0.5, 0.5, 0.5, 0.5, 1.3
2013,10,10,2012,00, 1.3, 0.5, 0.5, 1.2, 0.5, 1.0
2013,10,10,2012,01, 0.7, 0.5, 0.5, 1.1, 0.5, 1.3
2013,10,10,2012,02, 0.7, 0.5, 0.5, 0.9, 0.5, 1.1
2013,10,10,2012,03, 0.6, 0.5, 0.5, 1.4, 0.5, 1.0
2013,10,10,2012,04, 0.5, 0.5, 0.5, 1.1, 0.5, 0.6
2013,10,10,2012,05, 0.5, 0.5, 0.5, 1.7, 0.5, 0.5
2013,10,10,2012,06, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2013,10,10,2012,07, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2013,10,10,2012,08, 0.5, 0.5, 0.5, 0.7, 0.6, 0.5
2013,10,10,2012,09, 0.6, 0.5, 0.5, 1.0, 0.5, 0.9
2013,10,10,2012,10, 1.3, 0.6, 0.8, 1.6, 1.0, 1.7
2013,10,10,2012,11, 2.1, 0.8, 1.1, 2.0, 1.2, 2.1
2013,10,10,2012,12, 2.1, 0.9, 1.2, 1.9, 1.2, 2.1
2013,10,10,2012,13, 2.4, 0.9, 1.3, 2.2, 1.4, 2.5
2013,10,10,2012,14, 2.2, 0.8, 1.3, 2.2, 1.3, 2.2
2013,10,10,2012,15, 2.4, 0.8, 1.3, 2.2, 1.2, 2.4
2013,10,10,2012,16, 2.8, 0.7, 1.4, 2.5, 1.3, 3.1
2013,10,10,2012,17, 2.5, 0.5, 1.1, 2.3, 0.6, 2.8
2013,10,10,2012,18, 1.4, 0.5, 0.5, 1.4, 0.5, 1.4
2013,10,10,2012,19, 1.4, 0.5, 0.5, 1.7, 0.5, 0.9
2013,10,10,2012,20, 1.6, 0.5, 0.5, 1.8, 0.5, 0.9
2013,10,10,2012,21, 0.5, 0.5, 0.5, 1.6, 0.5, 1.1
2013,10,10,2012,22, 0.7, 0.5, 0.5, 1.2, 0.5, 1.6
2013,10,10,2012,23, 0.5, 0.5, 0.5, 1.2, 0.5, 1.0
2013,10,11,2012,00, 0.7, 0.5, 0.5, 1.5, 0.5, 0.8
2013,10,11,2012,01, 0.5, 0.5, 0.5, 1.8, 0.5, 0.5
2013,10,11,2012,02, 0.5, 0.5, 0.5, 1.2, 0.5, 0.5
2013,10,11,2012,03, 0.5, 0.5, 0.5, 1.2, 0.5, 1.4
2013,10,11,2012,04, 0.6, 0.5, 0.5, 0.7, 0.5, 1.9
2013,10,11,2012,05, 0.5, 0.5, 0.5, 0.9, 0.5, 1.1
2013,10,11,2012,06, 0.5, 0.5, 0.5, 0.9, 0.5, 0.9
2013,10,11,2012,07, 0.5, 0.5, 0.5, 0.8, 0.5, 1.7
2013,10,11,2012,08, 0.5, 0.5, 0.5, 1.1, 0.6, 1.6
2013,10,11,2012,09, 1.3, 0.5, 0.7, 1.1, 0.8, 2.2
2013,10,11,2012,10, 1.9, 0.9, 1.2, 2.7, 1.3, 2.7
2013,10,11,2012,11, 2.6, 1.1, 1.6, 3.0, 1.6, 3.2
2013,10,11,2012,12, 1.6, 1.1, 1.2, 2.3, 1.3, 2.4
2013,10,11,2012,13, 1.6, 0.9, 1.3, 2.6, 1.3, 2.0
2013,10,11,2012,14, 1.9, 1.0, 1.0, 2.2, 1.3, 2.4
2013,10,11,2012,15, 1.5, 0.7, 1.1, 2.0, 1.2, 1.5
2013,10,11,2012,16, 1.4, 0.6, 1.0, 1.9, 1.3, 1.5
2013,10,11,2012,17, 1.2, 0.9, 0.9, 1.7, 1.2, 1.9
2013,10,11,2012,18, 1.0, 0.8, 1.3, 1.1, 0.7, 1.8
2013,10,11,2012,19, 1.1, 1.0, 0.9, 1.3, 0.5, 1.9
2013,10,11,2012,20, 1.0, 0.7, 1.1, 1.2, 0.5, 1.9
2013,10,11,2012,21, 1.3, 0.8, 1.0, 1.6, 0.6, 2.3
2013,10,11,2012,22, 1.5, 0.9, 0.9, 2.5, 0.7, 2.7
2013,10,11,2012,23, 2.2, 0.7, 1.3, 2.8, 0.5, 3.7
2013,10,12,2012,00, 1.7, 1.0, 1.2, 2.6, 0.5, 2.9
2013,10,12,2012,01, 0.5, 0.5, 0.5, 1.0, 0.5, 0.9
2013,10,12,2012,02, 0.5, 0.5, 0.5, 0.7, 0.5, 0.7
2013,10,12,2012,03, 0.6, 0.5, 0.5, 0.6, 0.5, 1.3
2013,10,12,2012,04, 0.5, 0.5, 0.5, 0.6, 0.5, 1.3
2013,10,12,2012,05, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7
2013,10,12,2012,06, 0.6, 0.5, 0.5, 0.9, 0.5, 1.6
2013,10,12,2012,07, 1.2, 0.5, 0.5, 1.0, 0.5, 1.9
2013,10,12,2012,08, 0.5, 0.5, 0.8, 1.3, 0.5, 2.4
2013,10,12,2012,09, 1.0, 0.5, 0.5, 1.2, 0.5, 1.2
2013,10,12,2012,10, 1.8, 0.6, 0.9, 1.5, 1.0, 1.6
2013,10,12,2012,11, 2.5, 0.9, 1.3, 2.3, 1.4, 2.7
2013,10,12,2012,12, 3.2, 1.0, 1.7, 2.9, 1.8, 3.5
2013,10,12,2012,13, 3.9, 1.3, 1.8, 3.5, 2.1, 4.1
2013,10,12,2012,14, 4.1, 1.4, 2.1, 3.5, 2.0, 4.6
2013,10,12,2012,15, 4.4, 1.2, 2.2, 3.8, 2.0, 4.9
2013,10,12,2012,16, 3.9, 1.1, 2.0, 3.7, 1.9, 4.7
2013,10,12,2012,17, 3.5, 0.6, 1.6, 3.5, 1.5, 4.3
2013,10,12,2012,18, 3.4, 0.5, 0.8, 2.4, 0.5, 3.1
2013,10,12,2012,19, 3.9, 0.5, 0.8, 2.7, 0.5, 3.3
2013,10,12,2012,20, 4.6, 0.5, 1.1, 3.1, 0.5, 3.8
2013,10,12,2012,21, 4.1, 0.5, 0.8, 2.9, 0.5, 3.3
2013,10,12,2012,22, 4.0, 0.5, 0.5, 2.6, 0.5, 3.2
2013,10,12,2012,23, 4.6, 0.5, 0.6, 2.9, 1.0, 4.0
2013,10,13,2012,00, 4.9, 1.0, 1.6, 4.5, 2.2, 5.8
2013,10,13,2012,01, 6.2, 1.2, 2.3, 4.8, 2.6, 6.4
2013,10,13,2012,02, 5.3, 0.9, 2.0, 3.6, 1.9, 5.1
2013,10,13,2012,03, 6.9, 1.8, 3.3, 6.8, 3.4, 8.2
2013,10,13,2012,04, 7.1, 1.7, 3.4, 7.3, 3.0, 7.9
2013,10,13,2012,05, 5.8, 1.0, 2.2, 4.6, 1.4, 4.8
2013,10,13,2012,06, 4.1, 0.6, 1.4, 3.2, 0.8, 3.5
2013,10,13,2012,07, 4.3, 0.7, 1.7, 3.9, 1.5, 4.4
2013,10,13,2012,08, 4.3, 0.9, 1.8, 3.4, 1.8, 4.3
2013,10,13,2012,09, 2.7, 0.5, 1.1, 2.4, 0.9, 2.9
2013,10,13,2012,10, 2.9, 0.8, 1.4, 2.9, 1.5, 3.2
2013,10,13,2012,11, 2.4, 0.7, 1.4, 2.2, 0.9, 2.3
2013,10,13,2012,12, 2.0, 0.5, 1.3, 2.0, 0.7, 2.0
2013,10,13,2012,13, 3.1, 0.9, 1.9, 3.1, 1.7, 3.3
2013,10,13,2012,14, 3.9, 1.3, 2.2, 3.9, 2.0, 4.4
2013,10,13,2012,15, 4.3, 1.3, 2.3, 4.1, 2.1, 4.7
2013,10,13,2012,16, 3.5, 1.0, 2.0, 4.0, 1.6, 3.8
2013,10,13,2012,17, 3.4, 0.7, 1.5, 3.2, 1.3, 3.4
2013,10,13,2012,18, 3.1, 0.5, 0.8, 2.6, 0.6, 2.9
2013,10,13,2012,19, 2.7, 0.5, 0.5, 2.2, 0.5, 2.6
2013,10,13,2012,20, 3.1, 0.5, 0.5, 2.5, 0.5, 2.6
2013,10,13,2012,21, 2.5, 0.5, 0.5, 1.6, 0.5, 1.8
2013,10,13,2012,22, 0.8, 0.5, 0.5, 1.1, 0.5, 0.5
2013,10,13,2012,23, 0.8, 0.5, 0.5, 1.3, 0.5, 0.5
2013,10,14,2012,00, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2013,10,14,2012,01, 0.5, 0.5, 0.5, 1.2, 0.5, 0.7
2013,10,14,2012,02, 0.5, 0.5, 0.5, 1.1, 0.5, 1.0
2013,10,14,2012,03, 0.5, 0.5, 0.5, 1.2, 0.5, 0.7
